cz90,civ_noninst_pop,civ_noninst_pop_employed,civ_noninst_pop_local,civ_noninst_pop_immigrant,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,civ_noninst_labforce,civ_noninst_labforce_local,civ_noninst_labforce_immigrant,civ_noninst_labforce_central_america,civ_noninst_labforce_south_america,civ_noninst_labforce_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,county_prop_incz,county_prop_inpuma,EPOP,state_fips,state_abbv,states_count,states_abbv,cbsa10,cbsa_name
4301,19607.68328062445,12112.369776971638,19071.56582906097,536.1174515634775,11732.88661275804,379.4831642135978,17.162278912961483,7.928532510995865,213.6254296451807,12976.817120790482,12585.504100240767,391.31302054971457,17.162278912961483,7.928532510995865,217.52272771298885,1088.843743443489,1065.5847752317786,23.258968211710453,1.7044158801436424,0.2303464561700821,13.777193129062653,0.08485123556081908,0.028044298916560628,61.77358948336651,05,AR,1,AR,NA,NA
4302,60965.02589458227,38750.85484367609,58838.156783759594,2126.8691108226776,37211.915755689144,1538.939087986946,154.81542921066284,80.17227584123611,804.4873196482658,41054.65587359667,39498.207897782326,1556.4479758143425,154.81542921066284,80.17227584123611,821.9962074756622,3485.1901980638504,3409.6255242824554,75.56467378139496,8.29368370771408,1.8430408239364624,34.096255242824554,0.9215204119682312,0.8491998696740986,63.56243481415421,05,AR,1,AR,42620,"Searcy, AR"
4401,89936.28789812326,46092.534517645836,88923.23447233438,1013.0534257888794,45458.646170794964,633.888346850872,36.97980719804764,17.89419275522232,153.0922194123268,50253.399783849716,49609.36011737585,644.0396664738655,36.97980719804764,17.89419275522232,163.24353903532028,3875.7623079419136,3836.1358088850975,39.6264990568161,2.1752827763557434,2.339259624481201,5.96473091840744,0.6398210338994144,0.8152649983247002,51.250207891455204,21,KY,1,KY,30940,"London, KY"
4402,87543.96822732687,55209.23813277483,85373.89468991756,2170.0735374093056,53745.66391277313,1463.5742200016975,34.38773912191391,35.94239556789398,361.2558749318123,58971.17771834135,57454.164270401,1517.0134479403496,38.815466582775116,35.94239556789398,365.1045553088188,3924.481987595558,3832.536148548126,91.94583904743195,2.595808207988739,5.5881786942481995,21.13143527507782,0.7399599275112623,0.8597639852594092,63.064582575708805,21,KY,1,KY,40080,"Richmond-Berea, KY"
4501,28293.45344439894,14070.70531462878,27958.170947790146,335.28249660879374,13867.800602830946,202.90471179783344,3.1246868297457695,0,69.48289869725704,15656.172294132411,15453.267582334578,202.90471179783344,3.1246868297457695,0,69.48289869725704,1484.7287143021822,1468.364196151495,16.364518150687218,0.20159269869327545,0.6911485269665718,3.7869835197925568,0.23855554479257512,0.09728882744675899,49.731310963081675,21,KY,1,KY,NA,NA
4502,63811.87970387936,29145.283788129687,63104.050778612494,707.8289252668619,28738.90639977157,406.37738835811615,0,2.0998015254735947,105.8835469186306,33103.75614725053,32697.378758892417,406.37738835811615,0,2.0998015254735947,105.8835469186306,3163.2074561566114,3126.8632750958204,36.344181060791016,0,2.1095816642045975,4.928877308964729,0.579512344637148,0.5512108994442431,45.67375843397674,21,KY,1,KY,NA,NA
4601,54088.87402653694,33418.542519807816,52800.744767189026,1288.1292593479156,32671.94648385048,746.5960359573364,30.968669652938843,46.03450894355774,441.09429478645325,35235.650136470795,34455.574457645416,780.0756788253784,30.968669652938843,61.100348234176636,441.9312858581543,2671.675500869751,2608.9011704921722,62.774330377578735,0.8369910717010498,5.858937501907349,15.902830362319946,0.8369910717010498,0.7005540541072719,61.78450396917506,21,KY,1,KY,15820,"Campbellsville, KY"
4602,81054.49554800242,47557.67439066619,79195.4287185967,1859.066829405725,46084.168929599226,1473.5054610669613,164.63783190399408,7.528520815074444,619.9194181486964,51259.453916981816,49759.437962159514,1500.0159548223019,171.63783190399408,9.28819490224123,620.0171778202057,3470.3849103450775,3411.908044733107,58.476865611970425,5.635694392025471,1.760187141597271,14.75399162620306,0.7957405139461495,1.0417095937665826,58.67370349927277,21,KY,2,KY; TN,43700,"Somerset, KY"
4701,42440.66270714998,23867.84782165289,41940.99645662308,499.66625052690506,23529.57555669546,338.272264957428,0,42.87958288192749,194.1492224931717,25865.91727399826,25515.734013795853,350.18326020240784,0,42.87958288192749,194.1492224931717,2222.5917127132416,2202.343020796776,20.24869191646576,0,0.5955497622489929,7.742146909236908,0.5955497622489929,0.354679519314832,56.238160055007505,28,MS,1,MS,24900,"Greenwood, MS"
4702,86661.37073963135,50885.81520167738,85025.93828219175,1635.4324574396014,49877.65918741375,1008.1560142636299,37.855112075805664,43.69360202550888,455.4759587496519,55224.16871410608,54115.77716228366,1108.391551822424,46.0204644203186,43.69360202550888,539.1306633204222,4716.862651616335,4636.53956951201,80.3230821043253,2.37040638923645,2.132095880806446,35.193228997290134,0.5172596740447016,0.58718185292929,58.717990227226636,28,MS,1,MS,37060,"Oxford, MS"
4800,64695.65855264664,33758.5744202137,63599.54670071602,1096.1118519306183,32936.25850081444,822.3159193992615,82.60284066200256,0,384.2424273490906,38757.43846297264,37915.63198566437,841.8064773082733,82.60284066200256,5.56873083114624,389.8111581802368,4459.625273942947,4396.512991189957,63.11228275299072,4.6406090259552,0.92812180519104,24.13116693496704,0.92812180519104,0.8614100852710749,52.18058703698391,28,MS,1,MS,24740,"Greenville, MS"
4901,124435.77323964238,79569.66630759835,120768.873365134,3666.899874508381,77059.10108047724,2510.5652271211147,322.28583839535713,85.65013435482979,1039.25935074687,84604.99558854103,81918.64752042294,2686.3480681180954,352.77217242121696,85.65013435482979,1136.9619680941105,6814.920840203762,6626.945003330708,187.9758368730545,21.101959764957428,8.649788618087769,68.33844551444054,0.7241392927938777,1.243335632942875,63.9443660259663,47,TN,1,TN,27180,"Jackson, TN"
4902,54140.043005257845,35187.3698104918,52773.918745309114,1366.1242599487305,34253.35614216328,934.0136683285236,88.02306094765663,9.037950366735458,535.1128463149071,37539.87451481819,36536.49985310435,1003.3746617138386,109.03897586464882,9.037950366735458,570.8134106993675,3360.371962636709,3287.9185919761658,72.45337066054344,5.21131557226181,1.5534521043300629,33.249992936849594,0.2546659230221531,0.17170055621186808,64.99324318429994,47,TN,1,TN,20540,"Dyersburg, TN"
4903,27051.13782092929,16604.556210309267,26585.577855303884,465.5599656254053,16302.36803123355,302.1881790757179,51.41732478141785,3.0997097343206406,157.1908881664276,17963.266064718366,17573.92443215847,389.3416325598955,95.63274222612381,4.194443732500076,185.32797199487686,1699.011093556881,1677.2642229795456,21.746870577335358,2.442869335412979,0.652024433016777,7.7761335372924805,0.2513877625582397,0.08776034358839557,61.382099045987005,47,TN,1,TN,NA,NA
5000,133905.44015020132,87833.8809683919,129856.74731582403,4048.692834377289,84978.44487428665,2855.4360941052437,437.73526698350906,77.19905376434326,1402.3819640278816,92966.52995347977,90034.19740498066,2932.3325484991074,437.73526698350906,77.19905376434326,1461.8631452322006,7039.613471925259,6849.986843764782,189.62662816047668,12.98428475856781,4.260405898094177,95.92410176992416,0.7411528659125644,1.0881921259309202,65.59396008845414,28,MS,1,MS,46180,"Tupelo, MS"
5100,78510.06349027157,48266.95095002651,77048.05545955896,1462.0080307126045,47336.913488805294,930.0374612212181,136.83933317661285,4.119774699211121,586.4360868930817,51939.14961069822,50877.65781581402,1061.4917948842049,195.12166678905487,4.119774699211121,650.8278697729111,4312.921231985092,4253.795379400253,59.12585258483887,6.850077211856842,1.4705777168273926,28.530286252498627,0.4809070235650914,0.44141155510546426,61.47868031721491,28,MS,2,MS; TN,18420,"Corinth, MS"
5201,35933.47184333205,23352.918074935675,34979.14734752476,954.3244958072901,22682.597773954272,670.3203009814024,114.23694363236427,2.7384829223155975,406.4997867643833,25015.446555778384,24319.32111853361,696.1254372447729,114.23694363236427,2.7384829223155975,428.25294929742813,1813.1821022331715,1775.1416506171227,38.04045161604881,3.770303025841713,0.8003538548946381,21.78381095826626,0.2005018591026868,0.08014955186144612,64.98931741623271,28,MS,1,MS,NA,NA
5202,816868.0639233589,560022.7039973438,757721.8211279362,59146.24279542267,516690.23586933315,43332.46812801063,3828.5127343833447,1660.4286772608757,14695.675433158875,603080.1835423559,558027.9930900335,45052.190452322364,4102.34738239646,1819.4286772608757,14997.332165509462,34968.15800219774,32610.462555408478,2357.6954467892647,200.1786458939314,97.72228419780731,758.6359568685293,0.9393967361415391,9.774175394104306,68.55730181292617,47,TN,2,MS; TN,32820,"Memphis, TN-MS-AR"
5300,70106.47183084488,43595.68223416805,68836.29044151306,1270.1813893318176,42599.31186288595,996.3703712821007,39.9250009059906,47.17630755901337,514.2501325011253,47563.37529069185,46541.81414502859,1021.5611456632614,39.9250009059906,56.206962525844574,524.231382727623,4127.825959384441,4058.495953798294,69.33000558614731,5.688130676746368,3.081714153289795,32.395758390426636,0.6146469167224851,0.7232515538173416,62.18496109654056,05,AR,1,AR,32820,"Memphis, TN-MS-AR"
5401,133328.88948255777,90332.76321992278,122921.44750401378,10407.441978543997,83247.64787721634,7085.115342706442,997.5606737434864,293.1334718763828,951.9713652729988,95133.20150148869,87830.40032574534,7302.801175743341,997.5606737434864,293.1334718763828,981.6571983098984,5798.676820248365,5446.179880052805,352.49694019556046,45.60986027121544,18.44763883948326,47.848054468631744,0.7783272991116794,1.2003805306139208,67.75183050762618,21,KY,1,KY,14540,"Bowling Green, KY"
5402,60020.02870287001,37899.56370677054,58683.810882389545,1336.217820480466,36996.66023297608,902.9034737944603,230.92833097279072,9.048180982470512,315.01332588493824,40087.243447333574,39173.775275051594,913.4681722819805,230.92833097279072,11.015506640076637,319.8619469702244,3024.9210297465324,2970.207510098815,54.713519647717476,9.64292861521244,1.198915109038353,13.999707475304604,0.414798296530171,0.23700216456898837,63.14486101696628,21,KY,2,KY; TN,23980,"Glasgow, KY"
5500,118509.22247949243,81846.78293913603,113100.85434767604,5408.368131816387,77680.00938537717,4166.77355375886,164.17595520615578,129.19941607117653,2329.364556789398,86029.92843037844,81613.77977311611,4416.148657262325,172.96712532639503,137.56940740346909,2419.65186175704,5846.656333118677,5666.452968686819,180.20336443185806,9.763346076011658,7.130033373832703,85.92840358614922,0.5556811151898802,0.6737445288633603,69.06364013425141,47,TN,1,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
5600,1136007.7526743412,860238.5207691193,1007983.1379058361,128024.6147685051,764316.8537223339,95921.66704678535,11716.582850456238,3431.965680360794,23736.530505657196,895806.1404976845,796276.6725950241,99529.46790266037,12269.107508659363,3634.105813264847,24442.163347244263,51736.72860503197,46918.40190052986,4818.326704502106,527.1832909584045,197.11023616790771,1098.3014256954193,0.9511959587608878,10.612710709946498,75.72470511261761,47,TN,1,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
5700,94412.13910207152,65071.90191552043,90448.13386335969,3964.005238711834,62120.52897840738,2951.3729371130466,92.28867292404175,62.49322608113289,1683.9712461829185,68043.89004901052,64927.7727791667,3116.1172698438168,92.28867292404175,62.49322608113289,1718.4916159510612,4625.491567850113,4478.667849749327,146.8237181007862,4.5520710945129395,3.689061850309372,62.589798122644424,0.6067622861815725,0.64561049544134,68.92323649734217,47,TN,1,TN,46100,"Tullahoma-Manchester, TN"
5800,90031.14919662476,58279.287452697754,87773.16938519478,2257.9798114299774,56830.06016612053,1449.2272865772247,162.81169295310974,94.20152068138123,614.1451001167297,61575.95812559128,60064.362350702286,1511.5957748889923,184.624844789505,99.45150971412659,623.8161325454712,5549.711492061615,5438.040080070496,111.67141199111938,10.76054334640503,5.380271673202515,38.48034739494324,0.5476234549831105,0.5499184689895742,64.73235982517329,47,TN,1,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
5900,183756.6507841125,118864.80300113559,173794.211046312,9962.439737800509,112562.74011775479,6302.0628833808005,393.3507052473724,449.5547141842544,1610.0816115960479,128010.87536185235,121155.9258496575,6854.949512194842,393.7135664410889,498.5547141842544,1705.0816115960479,8340.077094078064,7947.046340383589,393.0307536944747,23.057950533926487,26.952747602015734,64.13982367143035,0.9471003624472171,1.8570127782834798,64.68598687118245,47,TN,2,KY; TN,17300,"Clarksville, TN-KY"
6000,405718.54851715267,277968.7424643338,381204.26146544516,24514.287051707506,260174.03637556732,17794.706088766456,1749.2975241541862,631.4149018377066,5714.393601059914,293592.00326521695,275239.5952448994,18352.408020317554,1861.2975241541862,653.4149018377066,5932.365741401911,17106.458662495017,16242.365675151348,864.0929873436689,69.51538570225239,40.39129118621349,273.3450126796961,0.9257007985903554,4.10817781776543,68.51270258169674,01,AL,2,AL; TN,26620,"Huntsville, AL"
6100,200257.43992209435,125431.65309381485,187739.93285870552,12517.507063388824,117166.10901045799,8265.544083356857,2297.9341917037964,46.077967405319214,4071.06951713562,132199.0155069828,123560.20568013191,8638.809826850891,2396.9341917037964,46.077967405319214,4209.097378253937,11645.261929273605,11144.384387016296,500.87754225730896,118.23390221595764,6.3579957485198975,205.3938171863556,0.9381382063643215,2.6177937722264346,62.63520253859792,01,AL,1,AL,23460,"Gadsden, AL"
6200,144900.4560867548,92764.43806552887,139600.6628767252,5299.793210029602,89193.37273573875,3571.0653297901154,776.2473927736282,24.17380917072296,2033.3916656970978,98038.60027360916,94186.60268008709,3851.997593522072,797.321883559227,32.31896269321442,2065.003401875496,7290.919797897339,7104.240317583084,186.67948031425476,33.65568804740906,5.588845372200012,57.79884326457977,0.855148388467093,1.2124926809849654,64.01942448682767,01,AL,2,AL; TN,22520,"Florence-Muscle Shoals, AL"
6301,56414.29297056794,36864.04200422764,54134.31894046068,2279.9740301072598,34982.51920700073,1881.5227972269058,103.45196849107742,22.80543625354767,1351.3570792376995,38842.80225041509,36904.82456997037,1937.9776804447174,103.45196849107742,32.93082386255264,1354.2455351054668,2988.1636140942574,2901.3597470223904,86.80386707186699,3.484066903591156,3.4146648347377777,44.63226181268692,0.41733954763183867,0.32044305149987995,65.34521672275514,47,TN,1,TN,32660,"McMinnville, TN"
6302,72390.78983449936,46620.85661250353,69249.98291152716,3140.8069229722023,44793.155408740044,1827.701203763485,399.7220823764801,29.88576316833496,737.8047782182693,49474.01306498051,47574.399243593216,1899.613821387291,399.7220823764801,41.09292435646057,764.8887510895729,3843.122357428074,3719.843584358692,123.27877306938171,20.546462178230286,3.73572039604187,31.753623366355896,0.9339300990104675,0.8722254298377017,64.40164103622665,47,TN,1,TN,18260,"Cookeville, TN"
6401,357010.2364934683,246658.7582886219,338198.1645925641,18812.07190090418,232926.7084582448,13732.049830377102,2346.5256747603416,836.9730365276337,3284.0552131533623,260614.06164085865,246347.73273563385,14266.3289052248,2428.5256747603416,852.2569586634636,3364.0591326355934,17365.619060635567,16576.106182813644,789.5128778219223,123.3801326751709,52.102954149246216,151.5619016289711,0.9072107412166446,3.973571392330488,69.09010809081792,47,TN,2,GA; TN,16860,"Chattanooga, TN-GA"
6402,71555.74486118555,44525.69967329502,69971.81525215507,1583.9296090304852,43275.90443405509,1249.795239239931,262.9190608561039,25.16647756099701,504.8926949799061,47715.91640299559,46424.55551600456,1291.360886991024,262.9190608561039,55.79408910870552,508.8650480210781,3902.3141220211983,3830.5664752721786,71.74764674901962,6.171212553977966,5.099913477897644,22.88322600722313,0.5873886904147145,0.6508729356579943,62.22519206483362,47,TN,1,TN,18900,"Crossville, TN"
6501,33123.51097548008,22108.68860721588,30333.970195770264,2789.540779709816,20073.01399719715,2035.6746100187302,441.81984436511993,94.08580130338669,1211.0228844881058,23300.540403664112,21203.81325173378,2096.727151930332,441.81984436511993,105.88339394330978,1247.8903614878654,1588.840788781643,1488.8561911582947,99.98459762334824,17.10650932788849,6.488675951957703,51.02458816766739,0.2949398159980774,0.08698949506097975,66.74621124427902,13,GA,1,GA,NA,NA
